order_timestamp;distance_in_meters;duration_in_seconds;tender_timestamp;pickup_in_meters;pickup_in_seconds;price_start_local
09.07.2020 9:16;2097;314;09.07.2020 9:16;633;117;200
09.07.2020 9:18;3017;474;09.07.2020 9:19;2756;394;180
09.07.2020 9:18;2197;312;09.07.2020 9:18;688;111;150
09.07.2020 9:19;3017;474;09.07.2020 9:19;2235;300;200
09.07.2020 9:21;3941;440;09.07.2020 9:21;127;21;150
09.07.2020 9:22;1402;225;09.07.2020 9:22;344;81;130
09.07.2020 9:26;2717;501;09.07.2020 9:26;1160;243;150
09.07.2020 9:26;5084;656;09.07.2020 9:26;278;37;200
09.07.2020 9:30;4013;453;09.07.2020 9:30;1027;111;200
09.07.2020 9:30;6279;766;09.07.2020 9:31;593;123;250
09.07.2020 9:37;6036;669;09.07.2020 9:37;549;78;260
09.07.2020 9:41;6288;718;09.07.2020 9:41;420;53;200
09.07.2020 9:42;3248;430;09.07.2020 9:43;1579;199;150
09.07.2020 9:43;1665;246;09.07.2020 9:43;281;60;200
09.07.2020 9:46;1760;177;09.07.2020 9:47;1005;137;150
09.07.2020 9:47;1706;214;09.07.2020 9:48;1180;256;160
09.07.2020 9:48;4365;627;09.07.2020 9:50;2770;373;150
09.07.2020 9:48;2793;378;09.07.2020 9:49;2182;316;180
09.07.2020 9:48;2862;472;09.07.2020 9:50;1649;282;150
09.07.2020 9:50;2607;491;09.07.2020 9:51;1879;269;250
09.07.2020 9:51;1468;264;09.07.2020 9:51;171;41;150
09.07.2020 9:51;1468;264;09.07.2020 9:51;126;30;150
09.07.2020 9:54;6857;814;09.07.2020 9:54;333;69;250
09.07.2020 9:56;4406;471;09.07.2020 9:56;1700;297;190
09.07.2020 9:56;5322;739;09.07.2020 9:57;711;153;200
09.07.2020 9:56;5322;739;09.07.2020 9:56;691;147;200
09.07.2020 9:56;5322;739;09.07.2020 9:56;565;130;200
09.07.2020 9:57;2445;297;09.07.2020 9:57;639;124;170
09.07.2020 9:59;3844;472;09.07.2020 9:59;980;149;200
09.07.2020 9:59;3844;472;09.07.2020 9:59;605;93;200
09.07.2020 9:59;6037;690;09.07.2020 10:00;1049;111;200
09.07.2020 10:01;6540;741;09.07.2020 10:01;579;82;200
09.07.2020 10:01;6540;741;09.07.2020 10:01;394;61;200
09.07.2020 10:05;7221;848;09.07.2020 10:05;159;28;300
09.07.2020 10:09;2510;310;09.07.2020 10:09;431;46;200
09.07.2020 10:11;5914;828;09.07.2020 10:11;298;62;200
09.07.2020 10:13;4793;625;09.07.2020 10:13;945;130;200
09.07.2020 10:15;2372;418;09.07.2020 10:16;2345;445;150
09.07.2020 10:16;3572;519;09.07.2020 10:17;2725;381;150
09.07.2020 10:20;4660;700;09.07.2020 10:20;1608;234;200
09.07.2020 10:20;1283;231;09.07.2020 10:20;748;123;150
09.07.2020 10:25;2138;315;09.07.2020 10:25;939;111;200
09.07.2020 10:26;3613;561;09.07.2020 10:26;1146;182;200
09.07.2020 10:34;864;144;09.07.2020 10:34;104;27;150
09.07.2020 10:35;4303;608;09.07.2020 10:35;546;92;250
09.07.2020 10:35;0;0;09.07.2020 10:35;2109;187;200
09.07.2020 10:40;1705;232;09.07.2020 10:41;1364;165;150
09.07.2020 10:41;1012;165;09.07.2020 10:41;574;84;150
09.07.2020 10:41;6895;710;09.07.2020 10:41;55;12;200
09.07.2020 10:42;1308;153;09.07.2020 10:43;449;86;200
09.07.2020 10:46;6750;653;09.07.2020 10:46;488;56;250
09.07.2020 10:47;1453;261;09.07.2020 10:47;1640;302;150
09.07.2020 10:47;0;0;09.07.2020 10:48;471;91;200
09.07.2020 10:47;0;0;09.07.2020 10:48;824;131;200
09.07.2020 10:48;1453;261;09.07.2020 10:48;2131;372;150
09.07.2020 10:50;3711;464;09.07.2020 10:50;145;31;200
09.07.2020 10:50;3711;464;09.07.2020 10:50;499;83;200
09.07.2020 10:56;1120;163;09.07.2020 10:56;670;141;150
09.07.2020 10:56;2930;493;09.07.2020 10:56;393;94;200
09.07.2020 10:57;2560;350;09.07.2020 10:57;912;144;200
09.07.2020 11:05;2466;407;09.07.2020 11:06;421;80;150
09.07.2020 11:20;3533;494;09.07.2020 11:20;2017;260;150
09.07.2020 11:20;0;0;09.07.2020 11:20;426;85;200
09.07.2020 11:24;7870;799;09.07.2020 11:24;662;113;300
09.07.2020 11:25;4228;772;09.07.2020 11:25;1857;260;250
09.07.2020 11:26;4920;652;09.07.2020 11:27;734;157;200
09.07.2020 11:27;4174;618;09.07.2020 11:27;2062;254;200
09.07.2020 11:28;4261;556;09.07.2020 11:29;186;35;250
09.07.2020 11:30;4231;654;09.07.2020 11:30;946;135;150
09.07.2020 11:30;4231;654;09.07.2020 11:30;1069;173;150
09.07.2020 11:32;7067;744;09.07.2020 11:32;193;37;300
09.07.2020 11:32;7067;744;09.07.2020 11:32;1475;226;300
09.07.2020 11:32;4683;609;09.07.2020 11:32;928;126;250
09.07.2020 11:37;5690;704;09.07.2020 11:37;793;100;200
09.07.2020 11:38;3589;429;09.07.2020 11:38;239;21;150
09.07.2020 11:38;6069;702;09.07.2020 11:38;884;110;220
09.07.2020 11:40;1438;214;09.07.2020 11:40;995;148;200
09.07.2020 11:44;16522;1106;09.07.2020 11:44;111;27;500
09.07.2020 11:47;1463;178;09.07.2020 11:47;2353;217;200
09.07.2020 11:48;1328;263;09.07.2020 11:50;1075;154;130
09.07.2020 11:49;3630;403;09.07.2020 11:49;417;73;200
09.07.2020 11:52;1250;246;09.07.2020 11:52;58;14;150
09.07.2020 12:02;3067;469;09.07.2020 12:05;879;137;180
09.07.2020 12:02;3067;469;09.07.2020 12:03;701;119;180
09.07.2020 12:03;3447;385;09.07.2020 12:03;686;73;200
09.07.2020 12:03;2289;354;09.07.2020 12:04;1475;192;200
09.07.2020 12:08;5295;590;09.07.2020 12:08;163;23;180
09.07.2020 12:11;2705;391;09.07.2020 12:11;469;87;180
09.07.2020 12:21;2093;266;09.07.2020 12:21;864;132;150
09.07.2020 12:22;8295;853;09.07.2020 12:22;1815;261;200
09.07.2020 12:23;4099;535;09.07.2020 12:24;963;167;200
09.07.2020 12:23;5680;731;09.07.2020 12:23;192;37;150
09.07.2020 12:26;1509;229;09.07.2020 12:27;1192;218;150
09.07.2020 12:26;1509;229;09.07.2020 12:26;656;155;150
09.07.2020 12:26;828;150;09.07.2020 12:26;416;73;150
09.07.2020 12:34;8756;839;09.07.2020 12:34;344;63;300
09.07.2020 12:36;5719;738;09.07.2020 12:36;1030;131;200
09.07.2020 12:38;4650;597;09.07.2020 12:38;664;136;200
09.07.2020 12:42;7755;805;09.07.2020 12:42;96;23;250
09.07.2020 12:42;4042;535;09.07.2020 12:42;759;161;200
09.07.2020 12:44;2920;365;09.07.2020 12:44;555;57;200
09.07.2020 12:47;0;0;09.07.2020 12:48;50;12;140
09.07.2020 12:50;4403;571;09.07.2020 12:50;1162;110;200
09.07.2020 12:52;1644;321;09.07.2020 12:52;1491;222;150
09.07.2020 12:53;2826;392;09.07.2020 12:53;349;56;150
09.07.2020 12:55;5932;609;09.07.2020 12:55;623;59;200
09.07.2020 12:56;2826;392;09.07.2020 12:56;349;56;180
09.07.2020 13:00;1042;191;09.07.2020 13:00;182;37;200
09.07.2020 13:00;1150;207;09.07.2020 13:00;517;104;150
09.07.2020 13:00;1150;207;09.07.2020 13:00;981;163;150
09.07.2020 13:03;2939;363;09.07.2020 13:03;927;107;150
09.07.2020 13:05;5094;693;09.07.2020 13:05;102;24;150
09.07.2020 13:09;2250;360;09.07.2020 13:09;1697;261;180
09.07.2020 13:10;2478;373;09.07.2020 13:10;1258;192;150
09.07.2020 13:10;2478;373;09.07.2020 13:10;429;103;150
09.07.2020 13:11;5632;643;09.07.2020 13:12;1644;216;200
09.07.2020 13:12;936;152;09.07.2020 13:13;360;70;200
09.07.2020 13:12;936;152;09.07.2020 13:13;874;137;200
09.07.2020 13:13;4543;578;09.07.2020 13:13;1147;216;200
09.07.2020 13:15;2101;356;09.07.2020 13:15;372;78;150
09.07.2020 13:15;2101;356;09.07.2020 13:16;870;134;150
09.07.2020 13:18;2319;290;09.07.2020 13:18;1384;179;200
09.07.2020 13:19;7458;906;09.07.2020 13:19;766;133;250
09.07.2020 13:19;7458;906;09.07.2020 13:19;935;179;250
09.07.2020 13:23;3190;456;09.07.2020 13:23;648;102;150
09.07.2020 13:27;7918;714;09.07.2020 13:27;1163;155;300
09.07.2020 13:27;8272;865;09.07.2020 13:28;6795;730;200
09.07.2020 13:27;1186;181;09.07.2020 13:28;216;43;150
09.07.2020 13:28;0;0;09.07.2020 13:29;1421;167;200
09.07.2020 13:28;3230;376;09.07.2020 13:29;913;114;200
09.07.2020 13:29;27193;3417;09.07.2020 13:30;720;99;200
09.07.2020 13:40;6117;808;09.07.2020 13:40;1166;151;150
09.07.2020 13:42;3126;343;09.07.2020 13:42;1276;148;150
09.07.2020 13:44;4772;483;09.07.2020 13:44;1323;143;200
09.07.2020 13:48;2433;303;09.07.2020 13:48;2586;216;200
09.07.2020 13:49;2354;349;09.07.2020 13:50;718;143;150
09.07.2020 13:52;2065;314;09.07.2020 13:52;231;44;150
09.07.2020 13:54;3212;391;09.07.2020 13:54;1163;105;200
09.07.2020 13:54;3212;391;09.07.2020 13:54;1191;125;200
09.07.2020 13:55;4270;480;09.07.2020 13:55;441;75;200
09.07.2020 13:57;2745;367;09.07.2020 13:58;146;35;180
09.07.2020 13:59;2788;303;09.07.2020 13:59;192;15;200
09.07.2020 13:59;2788;303;09.07.2020 13:59;1049;134;200
09.07.2020 14:05;1725;280;09.07.2020 14:05;966;145;200
09.07.2020 14:05;7558;721;09.07.2020 14:07;956;123;300
09.07.2020 14:09;4004;669;09.07.2020 14:09;1628;268;250
09.07.2020 14:10;8743;902;09.07.2020 14:10;576;94;400
09.07.2020 14:11;3227;379;09.07.2020 14:12;617;117;200
09.07.2020 14:13;3542;551;09.07.2020 14:13;1602;174;200
09.07.2020 14:13;2264;356;09.07.2020 14:14;565;117;200
09.07.2020 14:14;2633;477;09.07.2020 14:16;2205;386;180
09.07.2020 14:14;6271;840;09.07.2020 14:14;1818;300;220
09.07.2020 14:16;2284;349;09.07.2020 14:16;1339;190;150
09.07.2020 14:17;4290;459;09.07.2020 14:17;120;28;250
09.07.2020 14:18;1937;289;09.07.2020 14:18;354;85;170
09.07.2020 14:18;2284;349;09.07.2020 14:18;2022;299;150
09.07.2020 14:20;2284;349;09.07.2020 14:20;1339;190;170
09.07.2020 14:20;2284;349;09.07.2020 14:21;1971;291;170
09.07.2020 14:21;1365;270;09.07.2020 14:21;978;175;150
09.07.2020 14:21;1365;270;09.07.2020 14:21;549;105;150
09.07.2020 14:21;4040;440;09.07.2020 14:21;618;101;160
09.07.2020 14:24;2613;464;09.07.2020 14:24;1282;225;250
09.07.2020 14:24;2613;464;09.07.2020 14:24;925;192;250
09.07.2020 14:24;1468;218;09.07.2020 14:24;930;149;150
09.07.2020 14:24;5089;671;09.07.2020 14:24;1062;182;200
09.07.2020 14:32;2432;286;09.07.2020 14:32;876;132;150
09.07.2020 14:33;4108;462;09.07.2020 14:33;455;67;150
09.07.2020 14:33;4108;462;09.07.2020 14:34;1434;243;150
09.07.2020 14:37;7758;922;09.07.2020 14:37;52;9;200
09.07.2020 14:37;8124;908;09.07.2020 14:37;970;151;250
09.07.2020 14:37;2070;333;09.07.2020 14:37;161;39;150
09.07.2020 14:40;2677;401;09.07.2020 14:40;747;103;150
09.07.2020 14:41;3111;444;09.07.2020 14:41;2004;211;200
09.07.2020 14:47;10362;967;09.07.2020 14:47;3198;409;300
09.07.2020 14:47;4223;457;09.07.2020 14:48;1632;195;200
09.07.2020 14:47;7265;846;09.07.2020 14:48;3266;271;270
09.07.2020 14:51;1670;271;09.07.2020 14:54;1533;205;150
09.07.2020 14:58;3535;647;09.07.2020 14:58;2374;303;200
09.07.2020 14:58;4811;589;09.07.2020 14:58;1902;374;200
09.07.2020 14:58;4811;589;09.07.2020 14:58;1613;329;200
09.07.2020 15:00;5950;685;09.07.2020 15:00;1020;175;180
09.07.2020 15:01;3611;404;09.07.2020 15:01;249;48;160
09.07.2020 15:01;6663;730;09.07.2020 15:01;1048;174;250
09.07.2020 15:08;5948;612;09.07.2020 15:08;686;99;200
09.07.2020 15:08;8603;926;09.07.2020 15:08;837;118;250
09.07.2020 15:08;1361;173;09.07.2020 15:09;521;70;200
09.07.2020 15:10;1905;271;09.07.2020 15:10;30;7;150
09.07.2020 15:11;1082;202;09.07.2020 15:11;472;79;150
09.07.2020 15:11;1082;202;09.07.2020 15:11;845;125;150
09.07.2020 15:12;1408;248;09.07.2020 15:12;433;62;150
09.07.2020 15:13;3361;537;09.07.2020 15:13;1121;200;150
09.07.2020 15:17;5123;537;09.07.2020 15:17;964;156;250
09.07.2020 15:18;1646;178;09.07.2020 15:18;633;128;200
09.07.2020 15:20;1399;244;09.07.2020 15:21;1233;143;150
09.07.2020 15:20;1399;244;09.07.2020 15:20;756;121;150
09.07.2020 15:23;4554;538;09.07.2020 15:23;657;57;200
09.07.2020 15:25;5780;605;09.07.2020 15:25;129;29;200
09.07.2020 15:26;2711;384;09.07.2020 15:26;245;48;150
09.07.2020 15:27;2497;351;09.07.2020 15:27;255;53;250
09.07.2020 15:28;2811;460;09.07.2020 15:29;669;82;150
09.07.2020 15:30;2253;292;09.07.2020 15:30;1319;109;170
09.07.2020 15:30;4802;785;09.07.2020 15:35;4386;608;200
09.07.2020 15:31;3033;400;09.07.2020 15:31;225;34;200
09.07.2020 15:33;5564;598;09.07.2020 15:33;1890;183;200
09.07.2020 15:33;5564;598;09.07.2020 15:33;219;43;200
09.07.2020 15:33;3878;440;09.07.2020 15:34;4530;547;150
09.07.2020 15:35;1877;242;09.07.2020 15:36;1186;140;200
09.07.2020 15:35;1877;242;09.07.2020 15:35;263;61;200
09.07.2020 15:38;2572;312;09.07.2020 15:38;362;41;200
09.07.2020 15:40;2296;254;09.07.2020 15:40;210;49;150
09.07.2020 15:43;678;106;09.07.2020 15:43;72;13;200
09.07.2020 15:44;3390;447;09.07.2020 15:45;1025;174;200
09.07.2020 15:48;1145;159;09.07.2020 15:49;644;84;150
09.07.2020 15:50;1825;354;09.07.2020 15:50;611;124;250
09.07.2020 15:51;3108;454;09.07.2020 15:52;2009;322;150
09.07.2020 15:52;4989;501;09.07.2020 15:52;1415;277;150
09.07.2020 15:52;4989;501;09.07.2020 15:52;1623;249;150
09.07.2020 15:52;13667;1103;09.07.2020 15:53;402;70;400
09.07.2020 15:53;8333;973;09.07.2020 15:53;601;92;200
09.07.2020 15:53;4594;478;09.07.2020 15:53;1515;154;150
09.07.2020 15:54;8333;973;09.07.2020 15:54;601;92;250
09.07.2020 15:56;5080;493;09.07.2020 15:56;636;103;200
09.07.2020 15:59;2056;291;09.07.2020 15:59;210;33;150
09.07.2020 16:04;6063;621;09.07.2020 16:06;1531;191;200
09.07.2020 16:04;6063;621;09.07.2020 16:06;887;175;200
09.07.2020 16:05;6428;691;09.07.2020 16:05;415;66;300
09.07.2020 16:05;2097;337;09.07.2020 16:05;822;111;150
09.07.2020 16:07;5247;599;09.07.2020 16:07;482;87;200
09.07.2020 16:07;3420;431;09.07.2020 16:07;273;37;250
09.07.2020 16:14;2941;429;09.07.2020 16:14;309;53;170
09.07.2020 16:14;2941;429;09.07.2020 16:14;211;39;170
09.07.2020 16:16;3625;517;09.07.2020 16:16;1397;197;250
09.07.2020 16:18;3574;408;09.07.2020 16:18;1909;270;200
09.07.2020 16:18;976;177;09.07.2020 16:18;614;140;130
09.07.2020 16:21;4711;576;09.07.2020 16:21;2147;358;150
09.07.2020 16:22;5496;649;09.07.2020 16:22;190;31;200
09.07.2020 16:22;1917;274;09.07.2020 16:22;689;103;150
09.07.2020 16:22;1917;274;09.07.2020 16:22;590;89;150
09.07.2020 16:25;1855;301;09.07.2020 16:26;1135;167;180
09.07.2020 16:27;15184;1241;09.07.2020 16:27;415;76;450
09.07.2020 16:29;6146;937;09.07.2020 16:29;1934;369;250
09.07.2020 16:29;1982;263;09.07.2020 16:29;775;141;150
09.07.2020 16:30;1353;220;09.07.2020 16:30;119;24;150
09.07.2020 16:37;2731;315;09.07.2020 16:37;1286;152;200
09.07.2020 16:38;7035;648;09.07.2020 16:38;505;71;250
09.07.2020 16:40;1610;198;09.07.2020 16:40;878;119;150
09.07.2020 16:42;2443;279;09.07.2020 16:42;681;100;200
09.07.2020 16:42;2957;407;09.07.2020 16:42;754;120;150
09.07.2020 16:43;3170;370;09.07.2020 16:43;1086;216;150
09.07.2020 16:50;7223;786;09.07.2020 16:50;347;72;250
09.07.2020 16:50;7223;786;09.07.2020 16:50;54;13;250
09.07.2020 16:54;1812;327;09.07.2020 16:55;1621;208;150
09.07.2020 16:56;5199;539;09.07.2020 16:56;442;92;200
09.07.2020 16:57;2695;409;09.07.2020 16:57;940;144;150
09.07.2020 16:59;2400;311;09.07.2020 16:59;889;142;150
09.07.2020 17:03;5746;588;09.07.2020 17:03;1035;92;200
09.07.2020 17:11;1973;315;09.07.2020 17:11;393;84;150
09.07.2020 17:11;1956;244;09.07.2020 17:12;854;132;180
09.07.2020 17:12;3144;400;09.07.2020 17:12;347;83;250
09.07.2020 17:18;7215;734;09.07.2020 17:18;981;167;250
09.07.2020 17:20;2295;363;09.07.2020 17:20;691;129;200
09.07.2020 17:20;2295;363;09.07.2020 17:20;832;158;200
09.07.2020 17:20;3037;370;09.07.2020 17:20;649;94;150
09.07.2020 17:21;1463;231;09.07.2020 17:21;371;76;200
09.07.2020 17:21;1463;231;09.07.2020 17:21;512;105;200
09.07.2020 17:22;1166;153;09.07.2020 17:22;538;80;150
09.07.2020 17:22;2337;423;09.07.2020 17:22;785;130;200
09.07.2020 17:22;2371;407;09.07.2020 17:23;215;34;150
09.07.2020 17:29;1800;285;09.07.2020 17:29;540;116;150
09.07.2020 17:31;6305;641;09.07.2020 17:33;976;193;200
09.07.2020 17:33;2547;311;09.07.2020 17:33;129;31;150
09.07.2020 17:34;10778;986;09.07.2020 17:35;4426;380;400
09.07.2020 17:36;3162;329;09.07.2020 17:36;948;146;150
09.07.2020 17:37;4694;697;09.07.2020 17:38;187;45;200
09.07.2020 17:37;4694;697;09.07.2020 17:38;492;99;200
09.07.2020 17:38;1581;245;09.07.2020 17:38;1363;243;150
09.07.2020 17:40;1832;243;09.07.2020 17:40;1059;158;200
09.07.2020 17:40;1832;243;09.07.2020 17:40;571;47;200
09.07.2020 17:41;3754;449;09.07.2020 17:41;136;28;170
09.07.2020 17:41;3754;449;09.07.2020 17:41;286;53;170
09.07.2020 17:41;3822;436;09.07.2020 17:42;900;136;200
09.07.2020 17:43;3528;466;09.07.2020 17:43;441;74;200
09.07.2020 17:43;0;0;09.07.2020 17:43;808;114;200
09.07.2020 17:44;6273;654;09.07.2020 17:45;4848;428;250
09.07.2020 17:50;2687;259;09.07.2020 17:50;1243;156;200
09.07.2020 17:51;3251;400;09.07.2020 17:51;1135;208;200
09.07.2020 17:52;3666;573;09.07.2020 17:52;1273;197;280
09.07.2020 17:53;3517;426;09.07.2020 17:53;526;118;250
09.07.2020 17:57;20351;1351;09.07.2020 17:57;326;40;500
09.07.2020 17:58;1872;270;09.07.2020 17:58;1287;144;150
09.07.2020 17:58;4425;432;09.07.2020 17:58;661;68;200
09.07.2020 18:05;2882;370;09.07.2020 18:05;760;148;150
09.07.2020 18:07;2521;307;09.07.2020 18:07;426;76;200
09.07.2020 18:09;4753;708;09.07.2020 18:09;1499;157;150
09.07.2020 18:09;4753;708;09.07.2020 18:09;1475;160;150
09.07.2020 18:11;10707;954;09.07.2020 18:11;411;85;300
09.07.2020 18:12;4753;708;09.07.2020 18:12;1502;148;150
09.07.2020 18:17;3655;535;09.07.2020 18:17;493;102;200
09.07.2020 18:23;2659;338;09.07.2020 18:24;3394;332;180
09.07.2020 18:29;15926;1101;09.07.2020 18:29;1121;187;500
09.07.2020 18:32;3457;385;09.07.2020 18:32;3648;446;250
09.07.2020 18:32;3020;377;09.07.2020 18:32;705;121;180
09.07.2020 18:38;1381;261;09.07.2020 18:38;407;82;150
09.07.2020 18:46;2082;284;09.07.2020 18:47;2371;257;150
09.07.2020 18:47;6167;723;09.07.2020 18:47;487;78;300
09.07.2020 18:47;6167;723;09.07.2020 18:47;2208;235;300
09.07.2020 18:48;1332;240;09.07.2020 18:48;271;51;150
09.07.2020 18:50;3958;504;09.07.2020 18:50;298;50;250
09.07.2020 18:52;2082;284;09.07.2020 18:52;2371;254;150
09.07.2020 18:54;2347;378;09.07.2020 18:54;340;65;200
09.07.2020 18:54;0;0;09.07.2020 18:54;621;108;150
09.07.2020 18:54;20733;1215;09.07.2020 18:55;2883;286;500
09.07.2020 18:59;1737;235;09.07.2020 18:59;644;108;150
09.07.2020 19:03;1434;242;09.07.2020 19:03;680;123;200
09.07.2020 19:05;1299;192;09.07.2020 19:05;1060;200;170
09.07.2020 19:09;5070;656;09.07.2020 19:09;307;74;250
09.07.2020 19:12;2940;410;09.07.2020 19:12;730;103;200
09.07.2020 19:12;2940;410;09.07.2020 19:12;1026;150;200
09.07.2020 19:16;2568;330;09.07.2020 19:16;274;52;200
09.07.2020 19:18;5013;644;09.07.2020 19:18;844;136;200
09.07.2020 19:19;2745;467;09.07.2020 19:19;598;144;200
09.07.2020 19:22;1649;286;09.07.2020 19:22;157;30;200
09.07.2020 19:32;2155;314;09.07.2020 19:32;573;131;200
09.07.2020 19:33;1874;293;09.07.2020 19:33;496;131;170
09.07.2020 19:33;1874;293;09.07.2020 19:33;329;81;170
09.07.2020 19:34;2357;394;09.07.2020 19:34;2655;271;150
09.07.2020 19:36;5586;639;09.07.2020 19:36;1104;119;250
09.07.2020 19:37;3070;449;09.07.2020 19:37;927;145;200
09.07.2020 19:37;7058;684;09.07.2020 19:38;942;163;250
09.07.2020 19:38;2375;347;09.07.2020 19:38;879;174;200
09.07.2020 19:39;2903;408;09.07.2020 19:39;322;70;250
09.07.2020 19:41;1395;261;09.07.2020 19:41;573;133;200
09.07.2020 19:44;344;58;09.07.2020 19:44;878;167;200
09.07.2020 19:52;3196;409;09.07.2020 19:52;1717;226;200
09.07.2020 20:11;8389;789;09.07.2020 20:13;768;105;200
09.07.2020 20:19;2246;288;09.07.2020 20:20;122;29;170
09.07.2020 20:41;2495;336;09.07.2020 20:41;1364;181;200
09.07.2020 21:07;2397;330;09.07.2020 21:07;611;98;150
09.07.2020 21:08;5801;674;09.07.2020 21:10;275;66;200
09.07.2020 21:26;5892;759;09.07.2020 21:27;1537;187;300
09.07.2020 21:54;7612;701;09.07.2020 21:54;381;42;300
09.07.2020 22:13;10404;778;09.07.2020 22:13;2323;229;500
09.07.2020 22:22;6945;730;09.07.2020 22:23;388;46;280
09.07.2020 22:29;6491;672;09.07.2020 22:30;738;113;300
09.07.2020 22:45;6632;671;09.07.2020 22:46;945;86;150
09.07.2020 23:26;0;0;09.07.2020 23:26;459;89;200
10.07.2020 5:32;1847;230;10.07.2020 5:32;972;125;300
10.07.2020 6:37;1646;278;10.07.2020 6:37;1306;156;150
10.07.2020 6:38;1506;229;10.07.2020 6:38;995;184;200
10.07.2020 6:48;0;0;10.07.2020 6:48;1310;192;180
10.07.2020 6:58;2544;358;10.07.2020 6:58;1411;224;150
10.07.2020 7:02;2842;293;10.07.2020 7:02;791;154;200
10.07.2020 7:10;8335;847;10.07.2020 7:11;2525;328;250
10.07.2020 7:11;1321;168;10.07.2020 7:11;427;74;170
10.07.2020 7:11;1321;168;10.07.2020 7:12;477;84;170
10.07.2020 7:12;6654;685;10.07.2020 7:12;710;131;250
10.07.2020 7:12;6654;685;10.07.2020 7:12;1319;167;250
10.07.2020 7:13;3544;412;10.07.2020 7:13;385;58;200
10.07.2020 7:13;7832;725;10.07.2020 7:13;484;122;250
10.07.2020 7:13;7832;725;10.07.2020 7:13;578;109;250
10.07.2020 7:14;2974;422;10.07.2020 7:14;543;74;200
10.07.2020 7:14;4801;600;10.07.2020 7:15;2519;323;200
10.07.2020 7:16;6101;661;10.07.2020 7:16;343;83;300
10.07.2020 7:22;3186;408;10.07.2020 7:22;928;112;200
10.07.2020 7:22;8786;941;10.07.2020 7:22;779;101;300
10.07.2020 7:24;2759;422;10.07.2020 7:25;611;83;180
10.07.2020 7:26;7807;827;10.07.2020 7:26;275;52;250
10.07.2020 7:26;8790;756;10.07.2020 7:26;1730;176;300
10.07.2020 7:27;1438;301;10.07.2020 7:27;411;55;200
10.07.2020 7:27;1546;211;10.07.2020 7:27;292;61;200
10.07.2020 7:31;1419;190;10.07.2020 7:31;754;136;150
10.07.2020 7:31;1419;190;10.07.2020 7:31;479;91;150
10.07.2020 7:38;3618;425;10.07.2020 7:38;952;208;150
10.07.2020 7:38;3618;425;10.07.2020 7:38;902;210;150
10.07.2020 7:41;3013;505;10.07.2020 7:41;1031;227;150
10.07.2020 7:47;3280;388;10.07.2020 7:47;593;104;200
10.07.2020 7:47;1539;215;10.07.2020 7:47;470;94;150
10.07.2020 7:50;0;0;10.07.2020 7:51;801;132;200
10.07.2020 7:50;0;0;10.07.2020 7:51;624;108;200
10.07.2020 7:51;3889;414;10.07.2020 7:51;807;177;200
10.07.2020 7:53;2221;261;10.07.2020 7:53;987;143;180
10.07.2020 7:56;999;156;10.07.2020 7:56;436;96;150
10.07.2020 7:57;999;156;10.07.2020 7:57;432;95;100
10.07.2020 8:01;2265;335;10.07.2020 8:01;718;127;150
10.07.2020 8:01;2265;335;10.07.2020 8:01;476;90;150
10.07.2020 8:01;2265;335;10.07.2020 8:01;482;102;150
10.07.2020 8:03;990;184;10.07.2020 8:03;142;55;150
10.07.2020 8:03;1392;210;10.07.2020 8:03;531;108;200
10.07.2020 8:05;1764;263;10.07.2020 8:05;330;41;200
10.07.2020 8:05;1764;263;10.07.2020 8:05;432;62;200
10.07.2020 8:09;3409;495;10.07.2020 8:09;420;82;200
10.07.2020 8:09;3409;495;10.07.2020 8:09;497;100;200
10.07.2020 8:11;1683;246;10.07.2020 8:11;353;66;200
10.07.2020 8:12;3806;493;10.07.2020 8:12;413;229;200
10.07.2020 8:13;3850;495;10.07.2020 8:14;446;107;200
10.07.2020 8:14;2868;389;10.07.2020 8:15;1000;97;180
10.07.2020 8:15;2566;355;10.07.2020 8:15;578;122;200
10.07.2020 8:17;1896;242;10.07.2020 8:18;589;120;160
10.07.2020 8:18;0;0;10.07.2020 8:18;208;35;200
10.07.2020 8:18;0;0;10.07.2020 8:18;764;115;150
10.07.2020 8:20;2842;482;10.07.2020 8:20;1588;490;200
10.07.2020 8:21;941;153;10.07.2020 8:21;540;95;150
10.07.2020 8:22;5215;673;10.07.2020 8:22;292;46;300
10.07.2020 8:22;2075;381;10.07.2020 8:22;544;108;200
10.07.2020 8:22;2075;381;10.07.2020 8:22;1305;200;200
10.07.2020 8:22;3702;469;10.07.2020 8:22;1132;116;150
10.07.2020 8:23;12306;1190;10.07.2020 8:23;150;23;350
10.07.2020 8:24;1549;198;10.07.2020 8:24;194;31;150
10.07.2020 8:24;3231;453;10.07.2020 8:24;37;9;180
10.07.2020 8:24;3231;453;10.07.2020 8:24;999;133;180
10.07.2020 8:24;2983;340;10.07.2020 8:25;3267;360;150
10.07.2020 8:24;2983;340;10.07.2020 8:25;1965;177;150
10.07.2020 8:24;5272;680;10.07.2020 8:25;1161;187;150
10.07.2020 8:26;6505;708;10.07.2020 8:26;159;25;200
10.07.2020 8:26;3256;395;10.07.2020 8:26;1264;179;200
10.07.2020 8:26;3256;395;10.07.2020 8:26;182;42;200
10.07.2020 8:28;3228;425;10.07.2020 8:28;716;80;180
10.07.2020 8:29;2122;379;10.07.2020 8:29;544;87;150
10.07.2020 8:31;0;0;10.07.2020 8:31;174;28;150
